flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_delay,time_category
ba7820,british airways,active,2023-05-21t19:55:00.000,2023-05-21t19:55:00.000,2023-05-21 20:02:00,7,Regular departures
si7046,sierra pacific airlines,active,2023-05-21t19:55:00.000,2023-05-21t19:55:00.000,2023-05-21 20:02:00,7,Regular departures
lm46,loganair,active,2023-05-21t19:55:00.000,2023-05-21t19:55:00.000,2023-05-21 20:02:00,7,Regular departures
u2229,easyjet,active,2023-05-21t20:00:00.000,2023-05-21t20:14:00.000,2023-05-21 20:25:00,26,Regular departures
u27268,easyjet,active,2023-05-21t20:00:00.000,2023-05-21t20:14:00.000,2023-05-21 20:38:00,39,Regular departures
u22743,easyjet,active,2023-05-21t20:20:00.000,2023-05-21t20:23:00.000,2023-05-21 20:49:00,29,Regular departures
fr1331,ryanair,active,2023-05-21t21:25:00.000,2023-05-21t21:36:00.000,2023-05-21 21:47:00,22,Regular departures
fr4440,ryanair,active,2023-05-22t05:55:00.000,2023-05-22t05:55:00.000,2023-05-22 06:00:00,5,Shoulder hour flights
x36114,tuifly,active,2023-05-22t06:00:00.000,2023-05-22t06:10:00.000,2023-05-22 06:13:00,14,Shoulder hour flights
x36148,tuifly,active,2023-05-22t06:00:00.000,2023-05-22t06:10:00.000,2023-05-22 06:16:00,17,Shoulder hour flights
u22709,easyjet,active,2023-05-22t06:00:00.000,2023-05-22t06:14:00.000,2023-05-22 06:38:00,39,Shoulder hour flights
u22715,easyjet,active,2023-05-22t06:00:00.000,2023-05-22t06:00:00.000,2023-05-22 06:06:00,6,Shoulder hour flights
u22891,easyjet,active,2023-05-22t06:05:00.000,2023-05-22t06:10:00.000,2023-05-22 06:27:00,22,Shoulder hour flights
x36120,tuifly,active,2023-05-22t06:10:00.000,2023-05-22t06:20:00.000,2023-05-22 06:29:00,20,Shoulder hour flights
u22805,easyjet,active,2023-05-22t06:10:00.000,2023-05-22t06:25:00.000,2023-05-22 06:54:00,44,Shoulder hour flights
u2223,easyjet,active,2023-05-22t06:15:00.000,2023-05-22t06:06:00.000,2023-05-22 06:19:00,4,Shoulder hour flights
af5199,air france,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
az3737,alitalia,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
dl9422,delta air lines,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
ey7330,etihad airways,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
g35535,gol,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
kq1046,kenya airways,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
kl1046,klm,active,2023-05-22t06:20:00.000,2023-05-22t06:30:00.000,2023-05-22 06:32:00,12,Shoulder hour flights
u22801,easyjet,active,2023-05-22t06:25:00.000,2023-05-22t06:25:00.000,2023-05-22 06:57:00,32,Shoulder hour flights
ls1805,jet2,active,2023-05-22t06:40:00.000,2023-05-22t06:52:00.000,2023-05-22 06:46:00,7,Shoulder hour flights
ls1879,jet2,active,2023-05-22t06:45:00.000,2023-05-22t06:55:00.000,2023-05-22 06:52:00,7,Shoulder hour flights
u2237,easyjet,active,2023-05-22t07:00:00.000,2023-05-22t07:00:00.000,2023-05-22 07:03:00,4,Regular departures
u2261,easyjet,active,2023-05-22t07:00:00.000,2023-05-22t07:00:00.000,2023-05-22 07:01:00,1,Regular departures
u2201,easyjet,active,2023-05-22t07:05:00.000,2023-05-22t07:05:00.000,2023-05-22 07:11:00,6,Regular departures
u22817,easyjet,active,2023-05-22t07:05:00.000,2023-05-22t07:05:00.000,2023-05-22 07:08:00,4,Regular departures
u22901,easyjet,active,2023-05-22t07:05:00.000,2023-05-22t07:16:00.000,2023-05-22 07:39:00,34,Regular departures
u22921,easyjet,active,2023-05-22t07:05:00.000,2023-05-22t07:05:00.000,2023-05-22 07:13:00,9,Regular departures
ls1835,jet2,active,2023-05-22t07:10:00.000,2023-05-22t07:20:00.000,2023-05-22 07:19:00,10,Regular departures
fr9503,ryanair,active,2023-05-22t07:15:00.000,2023-05-22t07:15:00.000,2023-05-22 07:22:00,7,Regular departures
u22773,easyjet,active,2023-05-22t07:15:00.000,2023-05-22t07:27:00.000,2023-05-22 07:30:00,15,Regular departures
u22877,easyjet,active,2023-05-22t07:20:00.000,2023-05-22t07:20:00.000,2023-05-22 07:41:00,21,Regular departures
ls1825,jet2,active,2023-05-22t07:25:00.000,2023-05-22t07:35:00.000,2023-05-22 07:28:00,3,Regular departures
fr505,ryanair,active,2023-05-22t07:30:00.000,2023-05-22t07:45:00.000,2023-05-22 07:33:00,3,Regular departures
u2225,easyjet,active,2023-05-22t08:00:00.000,2023-05-22t08:00:00.000,2023-05-22 08:01:00,2,Regular departures
fr7949,ryanair,active,2023-05-22t08:15:00.000,2023-05-22t08:30:00.000,2023-05-22 08:25:00,11,Regular departures
ba8937,british airways,active,2023-05-22t08:25:00.000,2023-05-22t08:35:00.000,2023-05-22 08:40:00,16,Regular departures
ei3281,aer lingus,active,2023-05-22t08:25:00.000,2023-05-22t08:35:00.000,2023-05-22 08:40:00,16,Regular departures
fr6026,ryanair,active,2023-05-22t08:25:00.000,2023-05-22t08:25:00.000,2023-05-22 08:31:00,6,Regular departures
dl9423,delta air lines,active,2023-05-22t09:15:00.000,2023-05-22t09:15:00.000,2023-05-22 09:29:00,14,Regular departures
ey5843,etihad airways,active,2023-05-22t09:15:00.000,2023-05-22t09:15:00.000,2023-05-22 09:29:00,14,Regular departures
kq1050,kenya airways,active,2023-05-22t09:15:00.000,2023-05-22t09:15:00.000,2023-05-22 09:29:00,14,Regular departures
vs7044,virgin atlantic,active,2023-05-22t09:15:00.000,2023-05-22t09:15:00.000,2023-05-22 09:29:00,14,Regular departures
kl1050,klm,active,2023-05-22t09:15:00.000,2023-05-22t09:15:00.000,2023-05-22 09:29:00,14,Regular departures
u21724,easyjet,active,2023-05-22t09:20:00.000,2023-05-22t09:20:00.000,2023-05-22 09:38:00,19,Regular departures
u2245,easyjet,active,2023-05-22t09:30:00.000,2023-05-22t09:30:00.000,2023-05-22 09:36:00,7,Regular departures
tp7609,tap air portugal,active,2023-05-22t09:40:00.000,2023-05-22t09:40:00.000,2023-05-22 09:48:00,9,Regular departures
lh971,lufthansa,active,2023-05-22t09:40:00.000,2023-05-22t09:40:00.000,2023-05-22 09:48:00,9,Regular departures
u22937,easyjet,active,2023-05-22t10:10:00.000,2023-05-22t10:10:00.000,2023-05-22 10:31:00,22,Regular departures
u27508,easyjet,active,2023-05-22t10:10:00.000,2023-05-22t10:10:00.000,2023-05-22 10:27:00,18,Regular departures
u22723,easyjet,active,2023-05-22t10:15:00.000,2023-05-22t10:15:00.000,2023-05-22 10:20:00,5,Regular departures
fr1941,ryanair,active,2023-05-22t10:35:00.000,2023-05-22t10:35:00.000,2023-05-22 10:47:00,13,Regular departures
u22769,easyjet,active,2023-05-22t10:35:00.000,2023-05-22t10:45:00.000,2023-05-22 10:42:00,8,Regular departures
u22703,easyjet,active,2023-05-22t10:40:00.000,2023-05-22t10:40:00.000,2023-05-22 10:40:00,1,Regular departures
u22767,easyjet,active,2023-05-22t10:45:00.000,2023-05-22t10:45:00.000,2023-05-22 10:56:00,11,Regular departures
u2203,easyjet,active,2023-05-22t11:25:00.000,2023-05-22t11:25:00.000,2023-05-22 11:29:00,5,Regular departures
u22711,easyjet,active,2023-05-22t11:40:00.000,2023-05-22t11:40:00.000,2023-05-22 11:43:00,3,Regular departures
u2316,easyjet,active,2023-05-22t12:00:00.000,2023-05-22t12:00:00.000,2023-05-22 12:00:00,0,Regular departures
u22837,easyjet,active,2023-05-22t12:15:00.000,2023-05-22t12:35:00.000,2023-05-22 12:49:00,34,Regular departures
fr507,ryanair,active,2023-05-22t12:30:00.000,2023-05-22t12:30:00.000,2023-05-22 12:33:00,4,Regular departures
ls1855,jet2,active,2023-05-22t12:35:00.000,2023-05-22t12:35:00.000,2023-05-22 12:39:00,5,Regular departures
fr8212,ryanair,active,2023-05-22t12:40:00.000,2023-05-22t12:40:00.000,2023-05-22 12:45:00,6,Regular departures
u22933,easyjet,active,2023-05-22t13:00:00.000,2023-05-22t13:00:00.000,2023-05-22 13:08:00,8,Regular departures
u22855,easyjet,active,2023-05-22t13:15:00.000,2023-05-22t13:25:00.000,2023-05-22 13:52:00,37,Regular departures
ls1809,jet2,active,2023-05-22t13:30:00.000,2023-05-22t13:30:00.000,2023-05-22 13:45:00,16,Regular departures
a3641,aegean airlines,active,2023-05-22t13:45:00.000,2023-05-22t13:45:00.000,2023-05-22 14:27:00,43,Regular departures
fr8202,ryanair,active,2023-05-22t13:50:00.000,2023-05-22t13:50:00.000,2023-05-22 14:01:00,11,Regular departures
u22779,easyjet,active,2023-05-22t13:55:00.000,2023-05-22t13:55:00.000,2023-05-22 14:06:00,12,Regular departures
ls1853,jet2,active,2023-05-22t14:10:00.000,2023-05-22t14:13:00.000,2023-05-22 14:13:00,3,Regular departures
gr643,aurigny air services,active,2023-05-22t14:20:00.000,2023-05-22t14:20:00.000,2023-05-22 14:45:00,26,Regular departures
x3698,tuifly,active,2023-05-22t14:25:00.000,2023-05-22t14:25:00.000,2023-05-22 14:34:00,10,Regular departures
ls1817,jet2,active,2023-05-22t14:40:00.000,2023-05-22t14:40:00.000,2023-05-22 14:58:00,19,Regular departures
u2233,easyjet,active,2023-05-22t15:35:00.000,2023-05-22t15:49:00.000,2023-05-22 15:59:00,25,Regular departures
u22923,easyjet,active,2023-05-22t15:40:00.000,2023-05-22t16:19:00.000,2023-05-22 16:13:00,34,Regular departures
ei3843,aer lingus,active,2023-05-22t16:00:00.000,2023-05-22t16:00:00.000,2023-05-22 16:17:00,17,Regular departures
fr509,ryanair,active,2023-05-22t16:00:00.000,2023-05-22t16:00:00.000,2023-05-22 16:10:00,10,Regular departures
u24980,easyjet,active,2023-05-22t16:10:00.000,2023-05-22t16:10:00.000,2023-05-22 16:20:00,10,Regular departures
u27353,easyjet,active,2023-05-22t16:10:00.000,2023-05-22t16:44:00.000,2023-05-22 16:40:00,30,Regular departures
u2217,easyjet,active,2023-05-22t16:20:00.000,2023-05-22t16:20:00.000,2023-05-22 16:29:00,9,Regular departures
u22925,easyjet,active,2023-05-22t16:30:00.000,2023-05-22t17:14:00.000,2023-05-22 17:04:00,35,Regular departures
x36164,tuifly,active,2023-05-22t16:45:00.000,2023-05-22t16:45:00.000,2023-05-22 17:02:00,18,Regular departures
u22941,easyjet,active,2023-05-22t16:45:00.000,2023-05-22t16:45:00.000,2023-05-22 17:06:00,22,Regular departures
fr4121,ryanair,active,2023-05-22t16:55:00.000,2023-05-22t17:05:00.000,2023-05-22 17:32:00,38,Regular departures
fr8296,ryanair,active,2023-05-22t17:05:00.000,2023-05-22t17:05:00.000,2023-05-22 17:26:00,22,Regular departures
u2241,easyjet,active,2023-05-22t17:15:00.000,2023-05-22t17:15:00.000,2023-05-22 17:23:00,9,Regular departures
u22735,easyjet,active,2023-05-22t17:25:00.000,2023-05-22t17:25:00.000,2023-05-22 17:40:00,16,Regular departures
ey5802,etihad airways,active,2023-05-22t17:30:00.000,2023-05-22t17:30:00.000,2023-05-22 17:42:00,13,Regular departures
kq1054,kenya airways,active,2023-05-22t17:30:00.000,2023-05-22t17:30:00.000,2023-05-22 17:42:00,13,Regular departures
vs7046,virgin atlantic,active,2023-05-22t17:30:00.000,2023-05-22t17:30:00.000,2023-05-22 17:42:00,13,Regular departures
kl1054,klm,active,2023-05-22t17:30:00.000,2023-05-22t17:30:00.000,2023-05-22 17:42:00,13,Regular departures
u22881,easyjet,active,2023-05-22t17:40:00.000,2023-05-22t17:41:00.000,2023-05-22 17:59:00,20,Regular departures
u22707,easyjet,active,2023-05-22t17:55:00.000,2023-05-22t18:44:00.000,2023-05-22 18:40:00,45,Regular departures
fr9336,ryanair,active,2023-05-22t18:00:00.000,2023-05-22t18:00:00.000,2023-05-22 18:26:00,26,Regular departures
u22811,easyjet,active,2023-05-22t18:15:00.000,2023-05-22t18:40:00.000,2023-05-22 18:52:00,38,Regular departures
u22935,easyjet,active,2023-05-22t18:20:00.000,2023-05-22t18:20:00.000,2023-05-22 18:34:00,15,Regular departures
2l481,helvetic airways,active,2023-05-22t18:50:00.000,2023-05-22t19:00:00.000,2023-05-22 19:04:00,15,Regular departures
u22873,easyjet,active,2023-05-22t18:50:00.000,2023-05-22t18:50:00.000,2023-05-22 19:02:00,12,Regular departures
ba8941,british airways,active,2023-05-22t19:00:00.000,2023-05-22t19:00:00.000,2023-05-22 19:35:00,35,Regular departures
ei3285,aer lingus,active,2023-05-22t19:00:00.000,2023-05-22t19:00:00.000,2023-05-22 19:35:00,35,Regular departures
fr8234,ryanair,active,2023-05-22t19:05:00.000,2023-05-22t19:05:00.000,2023-05-22 19:23:00,19,Regular departures
ba8943,british airways,active,2023-05-22t19:40:00.000,2023-05-22t19:40:00.000,2023-05-22 19:44:00,5,Regular departures
ei3287,aer lingus,active,2023-05-22t19:40:00.000,2023-05-22t19:40:00.000,2023-05-22 19:44:00,5,Regular departures
u27004,easyjet,active,2023-05-22t19:45:00.000,2023-05-22t20:09:00.000,2023-05-22 20:21:00,36,Regular departures
ba7820,british airways,active,2023-05-22t19:55:00.000,2023-05-22t20:05:00.000,2023-05-22 20:01:00,7,Regular departures
si7046,sierra pacific airlines,active,2023-05-22t19:55:00.000,2023-05-22t20:05:00.000,2023-05-22 20:01:00,7,Regular departures
lm46,loganair,active,2023-05-22t19:55:00.000,2023-05-22t20:05:00.000,2023-05-22 20:01:00,7,Regular departures
u27268,easyjet,active,2023-05-22t19:55:00.000,2023-05-22t20:05:00.000,2023-05-22 20:25:00,31,Regular departures
u2209,easyjet,active,2023-05-22t20:05:00.000,2023-05-22t20:05:00.000,2023-05-22 20:10:00,6,Regular departures
u22743,easyjet,active,2023-05-22t20:20:00.000,2023-05-22t20:20:00.000,2023-05-22 20:44:00,25,Regular departures
fr3161,ryanair,active,2023-05-22t20:55:00.000,2023-05-22t20:55:00.000,2023-05-22 21:07:00,13,Regular departures
si475,blue islands,active,2023-05-22t10:40:00.000,2023-05-22t10:50:00.000,2023-05-22 11:05:00,25,Regular departures
u28899,easyjet,active,2023-05-22t15:30:00.000,2023-05-22t15:44:00.000,2023-05-22 15:49:00,20,Regular departures
u29012,easyjet,active,2023-05-22t12:00:00.000,2023-05-22t12:14:00.000,2023-05-22 12:14:00,15,Regular departures
u29013,easyjet,active,2023-05-22t12:00:00.000,2023-05-22t12:14:00.000,2023-05-22 12:27:00,28,Regular departures
x36212,tuifly,active,2023-05-23t06:00:00.000,2023-05-23t06:00:00.000,2023-05-23 06:16:00,16,Shoulder hour flights
x36254,tuifly,active,2023-05-23t06:00:00.000,2023-05-23t06:00:00.000,2023-05-23 06:09:00,10,Shoulder hour flights
u22715,easyjet,active,2023-05-23t06:00:00.000,2023-05-23t06:34:00.000,2023-05-23 06:46:00,47,Shoulder hour flights
u22709,easyjet,active,2023-05-23t06:00:00.000,2023-05-23t06:14:00.000,2023-05-23 06:20:00,21,Shoulder hour flights
ls1891,jet2,active,2023-05-23t06:05:00.000,2023-05-23t06:05:00.000,2023-05-23 06:11:00,7,Shoulder hour flights
x36272,tuifly,active,2023-05-23t06:05:00.000,2023-05-23t06:15:00.000,2023-05-23 06:48:00,44,Shoulder hour flights
u22765,easyjet,active,2023-05-23t06:10:00.000,2023-05-23t06:10:00.000,2023-05-23 06:32:00,23,Shoulder hour flights
u22733,easyjet,active,2023-05-23t06:10:00.000,2023-05-23t06:10:00.000,2023-05-23 06:37:00,28,Shoulder hour flights
u22891,easyjet,active,2023-05-23t06:10:00.000,2023-05-23t06:10:00.000,2023-05-23 06:28:00,19,Shoulder hour flights
fr505,ryanair,active,2023-05-23t06:15:00.000,2023-05-23t06:15:00.000,2023-05-23 06:18:00,3,Shoulder hour flights
u22731,easyjet,active,2023-05-23t06:15:00.000,2023-05-23t06:30:00.000,2023-05-23 06:41:00,27,Shoulder hour flights
u22837,easyjet,active,2023-05-23t06:15:00.000,2023-05-23t06:15:00.000,2023-05-23 06:24:00,10,Shoulder hour flights
u22843,easyjet,active,2023-05-23t06:15:00.000,2023-05-23t06:15:00.000,2023-05-23 06:39:00,25,Shoulder hour flights
ls1817,jet2,active,2023-05-23t06:30:00.000,2023-05-23t06:30:00.000,2023-05-23 06:44:00,15,Shoulder hour flights
x36230,tuifly,active,2023-05-23t06:35:00.000,2023-05-23t06:35:00.000,2023-05-23 06:51:00,17,Shoulder hour flights
u22939,easyjet,active,2023-05-23t06:35:00.000,2023-05-23t06:35:00.000,2023-05-23 07:01:00,27,Regular departures
u22702,easyjet,active,2023-05-23t06:50:00.000,2023-05-23t06:50:00.000,2023-05-23 07:19:00,30,Regular departures
ls1859,jet2,active,2023-05-23t07:00:00.000,2023-05-23t07:00:00.000,2023-05-23 07:11:00,11,Regular departures
u2223,easyjet,active,2023-05-23t07:00:00.000,2023-05-23t07:00:00.000,2023-05-23 07:05:00,6,Regular departures
u22801,easyjet,active,2023-05-23t07:00:00.000,2023-05-23t07:00:00.000,2023-05-23 07:08:00,9,Regular departures
u22903,easyjet,active,2023-05-23t07:00:00.000,2023-05-23t07:00:00.000,2023-05-23 07:31:00,31,Regular departures
u2201,easyjet,active,2023-05-23t07:05:00.000,2023-05-23t07:05:00.000,2023-05-23 07:13:00,8,Regular departures
u2213,easyjet,active,2023-05-23t07:05:00.000,2023-05-23t07:05:00.000,2023-05-23 07:15:00,10,Regular departures
x36256,tuifly,active,2023-05-23t07:15:00.000,2023-05-23t07:30:00.000,2023-05-23 07:33:00,19,Regular departures
u22773,easyjet,active,2023-05-23t07:15:00.000,2023-05-23t07:15:00.000,2023-05-23 07:35:00,21,Regular departures
ls1871,jet2,active,2023-05-23t07:30:00.000,2023-05-23t07:30:00.000,2023-05-23 07:42:00,13,Regular departures
fr8681,ryanair,active,2023-05-23t07:40:00.000,2023-05-23t07:40:00.000,2023-05-23 07:49:00,10,Regular departures
fr5341,ryanair,active,2023-05-23t07:45:00.000,2023-05-23t07:53:00.000,2023-05-23 07:58:00,13,Regular departures
fr4755,ryanair,active,2023-05-23t08:00:00.000,2023-05-23t08:00:00.000,2023-05-23 08:02:00,3,Regular departures
fr4133,ryanair,active,2023-05-23t08:15:00.000,2023-05-23t08:15:00.000,2023-05-23 08:28:00,13,Regular departures
ba8937,british airways,active,2023-05-23t08:25:00.000,2023-05-23t08:35:00.000,2023-05-23 08:51:00,26,Regular departures
ei3281,aer lingus,active,2023-05-23t08:25:00.000,2023-05-23t08:35:00.000,2023-05-23 08:51:00,26,Regular departures
fr1331,ryanair,active,2023-05-23t09:15:00.000,2023-05-23t09:15:00.000,2023-05-23 09:26:00,11,Regular departures
dl9423,delta air lines,active,2023-05-23t09:15:00.000,2023-05-23t09:25:00.000,2023-05-23 09:28:00,13,Regular departures
ey5843,etihad airways,active,2023-05-23t09:15:00.000,2023-05-23t09:25:00.000,2023-05-23 09:28:00,13,Regular departures
kq1050,kenya airways,active,2023-05-23t09:15:00.000,2023-05-23t09:25:00.000,2023-05-23 09:28:00,13,Regular departures
vs7044,virgin atlantic,active,2023-05-23t09:15:00.000,2023-05-23t09:25:00.000,2023-05-23 09:28:00,13,Regular departures
kl1050,klm,active,2023-05-23t09:15:00.000,2023-05-23t09:25:00.000,2023-05-23 09:28:00,13,Regular departures
fr3161,ryanair,active,2023-05-23t09:20:00.000,2023-05-23t09:20:00.000,2023-05-23 09:43:00,24,Regular departures
u21724,easyjet,active,2023-05-23t09:20:00.000,2023-05-23t09:20:00.000,2023-05-23 09:33:00,13,Regular departures
tp7609,tap air portugal,active,2023-05-23t09:40:00.000,2023-05-23t09:40:00.000,2023-05-23 09:55:00,15,Regular departures
lh971,lufthansa,active,2023-05-23t09:40:00.000,2023-05-23t09:40:00.000,2023-05-23 09:55:00,15,Regular departures
u27192,easyjet,active,2023-05-23t10:05:00.000,2023-05-23t10:05:00.000,2023-05-23 10:14:00,10,Regular departures
u22723,easyjet,active,2023-05-23t10:15:00.000,2023-05-23t10:15:00.000,2023-05-23 10:32:00,17,Regular departures
u22895,easyjet,active,2023-05-23t10:35:00.000,2023-05-23t10:35:00.000,2023-05-23 10:37:00,2,Regular departures
u2245,easyjet,active,2023-05-23t11:00:00.000,2023-05-23t11:04:00.000,2023-05-23 11:12:00,12,Regular departures
u2225,easyjet,active,2023-05-23t11:05:00.000,2023-05-23t11:05:00.000,2023-05-23 11:03:00,0,Regular departures
u22835,easyjet,active,2023-05-23t12:10:00.000,2023-05-23t12:16:00.000,2023-05-23 12:30:00,20,Regular departures
u22927,easyjet,active,2023-05-23t12:20:00.000,2023-05-23t12:20:00.000,2023-05-23 12:32:00,13,Regular departures
u22871,easyjet,active,2023-05-23t13:00:00.000,2023-05-23t13:06:00.000,2023-05-23 13:26:00,27,Regular departures
ls1831,jet2,active,2023-05-23t13:40:00.000,2023-05-23t13:50:00.000,2023-05-23 13:50:00,11,Regular departures
ey7365,etihad airways,active,2023-05-23t13:45:00.000,2023-05-23t13:45:00.000,2023-05-23 14:08:00,24,Regular departures
kq1052,kenya airways,active,2023-05-23t13:45:00.000,2023-05-23t13:45:00.000,2023-05-23 14:08:00,24,Regular departures
vs7045,virgin atlantic,active,2023-05-23t13:45:00.000,2023-05-23t13:45:00.000,2023-05-23 14:08:00,24,Regular departures
kl1052,klm,active,2023-05-23t13:45:00.000,2023-05-23t13:45:00.000,2023-05-23 14:08:00,24,Regular departures
u22867,easyjet,active,2023-05-23t13:45:00.000,2023-05-23t13:53:00.000,2023-05-23 14:05:00,20,Regular departures
u22913,easyjet,active,2023-05-23t13:50:00.000,2023-05-23t13:50:00.000,2023-05-23 14:02:00,13,Regular departures
ls1801,jet2,active,2023-05-23t14:00:00.000,2023-05-23t14:10:00.000,2023-05-23 14:13:00,14,Regular departures
