flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_delay,time_category
kq1046,kenya airways,active,2023-05-27t06:20:00.000,2023-05-27t06:30:00.000,2023-05-27 06:43:00,23,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-27t06:20:00.000,2023-05-27t06:30:00.000,2023-05-27 06:43:00,23,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-05-27t06:20:00.000,2023-05-27t06:30:00.000,2023-05-27 06:43:00,23,brs,ams,Shoulder hour flights
x36680,tuifly,active,2023-05-27t06:20:00.000,2023-05-27t06:00:00.000,2023-05-27 06:04:00,0,brs,mah,Shoulder hour flights
u22733,easyjet,active,2023-05-27t06:20:00.000,2023-05-27t06:34:00.000,2023-05-27 06:45:00,25,brs,ace,Shoulder hour flights
fr505,ryanair,active,2023-05-27t06:25:00.000,2023-05-27t06:25:00.000,2023-05-27 06:50:00,26,brs,dub,Shoulder hour flights
u22883,easyjet,active,2023-05-27t06:30:00.000,2023-05-27t06:30:00.000,2023-05-27 06:47:00,18,brs,gva,Shoulder hour flights
ls1805,jet2,active,2023-05-27t06:55:00.000,2023-05-27t06:55:00.000,2023-05-27 06:58:00,3,brs,alc,Shoulder hour flights
x3696,tuifly,active,2023-05-27t06:15:00.000,2023-05-27t06:25:00.000,2023-05-27 06:41:00,26,brs,ibz,Shoulder hour flights
fr8202,ryanair,active,2023-05-28t05:55:00.000,2023-05-28t05:55:00.000,2023-05-28 06:00:00,5,brs,noc,Shoulder hour flights
x36710,tuifly,active,2023-05-28t06:00:00.000,2023-05-28t06:00:00.000,2023-05-28 06:23:00,23,brs,agp,Shoulder hour flights
x36774,tuifly,active,2023-05-28t06:00:00.000,2023-05-28t06:10:00.000,2023-05-28 06:15:00,16,brs,zth,Shoulder hour flights
u22815,easyjet,active,2023-05-28t06:00:00.000,2023-05-28t06:00:00.000,2023-05-28 06:18:00,19,brs,pvk,Shoulder hour flights
u22853,easyjet,active,2023-05-28t06:00:00.000,2023-05-28t06:10:00.000,2023-05-28 06:20:00,21,brs,bjv,Shoulder hour flights
u22891,easyjet,active,2023-05-28t06:10:00.000,2023-05-28t06:20:00.000,2023-05-28 06:29:00,20,brs,spu,Shoulder hour flights
ls1815,jet2,active,2023-05-28t06:15:00.000,2023-05-28t06:17:00.000,2023-05-28 06:25:00,10,brs,cfu,Shoulder hour flights
ls1871,jet2,active,2023-05-28t06:15:00.000,2023-05-28t06:15:00.000,2023-05-28 06:36:00,21,brs,pmi,Shoulder hour flights
u22702,easyjet,active,2023-05-28t06:15:00.000,2023-05-28t06:39:00.000,2023-05-28 06:46:00,31,brs,rmu,Shoulder hour flights
u22715,easyjet,active,2023-05-28t06:15:00.000,2023-05-28t06:24:00.000,2023-05-28 06:33:00,19,brs,agp,Shoulder hour flights
u22731,easyjet,active,2023-05-28t06:15:00.000,2023-05-28t06:15:00.000,2023-05-28 06:27:00,13,brs,tfs,Shoulder hour flights
ls1839,jet2,active,2023-05-28t06:30:00.000,2023-05-28t06:40:00.000,2023-05-28 06:44:00,14,brs,jsi,Shoulder hour flights
x36770,tuifly,active,2023-05-28t06:30:00.000,2023-05-28t06:30:00.000,2023-05-28 06:38:00,9,brs,efl,Shoulder hour flights
u22821,easyjet,active,2023-05-28t06:35:00.000,2023-05-28t06:35:00.000,2023-05-28 06:57:00,22,brs,rho,Shoulder hour flights
u22841,easyjet,active,2023-05-28t06:35:00.000,2023-05-28t06:35:00.000,2023-05-28 06:53:00,18,brs,mxp,Shoulder hour flights
u22839,easyjet,active,2023-05-28t06:45:00.000,2023-05-28t06:45:00.000,2023-05-28 06:59:00,15,brs,psa,Shoulder hour flights
x3736,tuifly,active,2023-05-28t06:00:00.000,2023-05-28t06:10:00.000,2023-05-28 06:08:00,9,brs,pmi,Shoulder hour flights
fr4440,ryanair,active,2023-05-29t05:55:00.000,2023-05-29t05:55:00.000,2023-05-29 06:16:00,21,brs,vlc,Shoulder hour flights
x36114,tuifly,active,2023-05-29t06:00:00.000,2023-05-29t06:00:00.000,2023-05-29 06:09:00,9,brs,lpa,Shoulder hour flights
x36148,tuifly,active,2023-05-29t06:00:00.000,2023-05-29t06:00:00.000,2023-05-29 06:03:00,3,brs,nap,Shoulder hour flights
u22715,easyjet,active,2023-05-29t06:00:00.000,2023-05-29t06:00:00.000,2023-05-29 06:24:00,24,brs,agp,Shoulder hour flights
u22709,easyjet,active,2023-05-29t06:00:00.000,2023-05-29t06:00:00.000,2023-05-29 06:13:00,14,brs,pmi,Shoulder hour flights
u22845,easyjet,active,2023-05-29t06:00:00.000,2023-05-29t06:00:00.000,2023-05-29 06:05:00,5,brs,cta,Shoulder hour flights
u22891,easyjet,active,2023-05-29t06:05:00.000,2023-05-29t06:15:00.000,2023-05-29 06:11:00,7,brs,spu,Shoulder hour flights
x36120,tuifly,active,2023-05-29t06:10:00.000,2023-05-29t06:10:00.000,2023-05-29 06:19:00,10,brs,cfu,Shoulder hour flights
u22805,easyjet,active,2023-05-29t06:10:00.000,2023-05-29t06:10:00.000,2023-05-29 06:29:00,19,brs,kgs,Shoulder hour flights
u2223,easyjet,active,2023-05-29t06:15:00.000,2023-05-29t06:15:00.000,2023-05-29 06:22:00,7,brs,bfs,Shoulder hour flights
x36150,tuifly,active,2023-05-29t06:30:00.000,2023-05-29t06:30:00.000,2023-05-29 06:31:00,1,brs,ibz,Shoulder hour flights
ls1805,jet2,active,2023-05-29t06:40:00.000,2023-05-29t06:40:00.000,2023-05-29 06:47:00,7,brs,alc,Shoulder hour flights
ls1821,jet2,active,2023-05-29t06:45:00.000,2023-05-29t06:45:00.000,2023-05-29 06:50:00,5,brs,fao,Shoulder hour flights
u2261,easyjet,active,2023-05-29t07:00:00.000,2023-05-29t07:00:00.000,2023-05-29 06:56:00,0,brs,bhd,Shoulder hour flights
x36212,tuifly,active,2023-05-30t06:00:00.000,2023-05-30t06:00:00.000,2023-05-30 06:10:00,10,brs,jtr,Shoulder hour flights
x36254,tuifly,active,2023-05-30t06:00:00.000,2023-05-30t06:00:00.000,2023-05-30 06:04:00,5,brs,kgs,Shoulder hour flights
u22715,easyjet,active,2023-05-30t06:00:00.000,2023-05-30t06:14:00.000,2023-05-30 06:16:00,17,brs,agp,Shoulder hour flights
u22709,easyjet,active,2023-05-30t06:00:00.000,2023-05-30t06:00:00.000,2023-05-30 06:15:00,15,brs,pmi,Shoulder hour flights
ls1891,jet2,active,2023-05-30t06:05:00.000,2023-05-30t06:05:00.000,2023-05-30 06:12:00,8,brs,tfs,Shoulder hour flights
u22733,easyjet,active,2023-05-30t06:10:00.000,2023-05-30t06:44:00.000,2023-05-30 06:46:00,37,brs,ace,Shoulder hour flights
u22765,easyjet,active,2023-05-30t06:10:00.000,2023-05-30t06:10:00.000,2023-05-30 06:19:00,10,brs,nce,Shoulder hour flights
u22891,easyjet,active,2023-05-30t06:10:00.000,2023-05-30t06:10:00.000,2023-05-30 06:51:00,41,brs,spu,Shoulder hour flights
fr505,ryanair,active,2023-05-30t06:15:00.000,2023-05-30t06:15:00.000,2023-05-30 06:38:00,24,brs,dub,Shoulder hour flights
ls1821,jet2,active,2023-05-30t06:15:00.000,2023-05-30t06:15:00.000,2023-05-30 06:25:00,10,brs,fao,Shoulder hour flights
u22731,easyjet,active,2023-05-30t06:15:00.000,2023-05-30t06:15:00.000,2023-05-30 06:42:00,28,brs,tfs,Shoulder hour flights
u22837,easyjet,active,2023-05-30t06:15:00.000,2023-05-30t06:19:00.000,2023-05-30 06:44:00,30,brs,fco,Shoulder hour flights
u22843,easyjet,active,2023-05-30t06:15:00.000,2023-05-30t06:23:00.000,2023-05-30 06:40:00,26,brs,nap,Shoulder hour flights
af5199,air france,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,29,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,29,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,29,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,29,brs,ams,Shoulder hour flights
g35535,gol,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,29,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,29,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,29,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,29,brs,ams,Shoulder hour flights
ls1817,jet2,active,2023-05-30t06:30:00.000,2023-05-30t06:58:00.000,2023-05-30 06:36:00,7,brs,dlm,Shoulder hour flights
x36230,tuifly,active,2023-05-30t06:35:00.000,2023-05-30t06:35:00.000,2023-05-30 06:53:00,18,brs,jsi,Shoulder hour flights
ls1895,jet2,active,2023-05-31t05:55:00.000,2023-05-31t05:55:00.000,2023-05-31 05:59:00,5,brs,vrn,Night hour departures
ls1815,jet2,active,2023-05-31t06:00:00.000,2023-05-31t06:10:00.000,2023-05-31 06:17:00,17,brs,cfu,Shoulder hour flights
u22709,easyjet,active,2023-05-31t06:00:00.000,2023-05-31t06:00:00.000,2023-05-31 06:08:00,8,brs,pmi,Shoulder hour flights
u22715,easyjet,active,2023-05-31t06:00:00.000,2023-05-31t06:14:00.000,2023-05-31 06:22:00,23,brs,agp,Shoulder hour flights
u22815,easyjet,active,2023-05-31t06:00:00.000,2023-05-31t06:00:00.000,2023-05-31 06:29:00,30,brs,pvk,Shoulder hour flights
u22731,easyjet,active,2023-05-31t06:05:00.000,2023-05-31t06:19:00.000,2023-05-31 06:36:00,31,brs,tfs,Shoulder hour flights
ls1891,jet2,active,2023-05-31t06:10:00.000,2023-05-31t06:20:00.000,2023-05-31 06:33:00,24,brs,tfs,Shoulder hour flights
x36376,tuifly,active,2023-05-31t06:10:00.000,2023-05-31t06:10:00.000,2023-05-31 06:20:00,11,brs,rho,Shoulder hour flights
u22893,easyjet,active,2023-05-31t06:10:00.000,2023-05-31t06:24:00.000,2023-05-31 06:31:00,22,brs,dbv,Shoulder hour flights
x36362,tuifly,active,2023-05-31t06:25:00.000,2023-05-31t06:25:00.000,2023-05-31 06:50:00,25,brs,agp,Shoulder hour flights
u22811,easyjet,active,2023-05-31t06:25:00.000,2023-05-31t06:25:00.000,2023-05-31 06:58:00,34,brs,cfu,Shoulder hour flights
fr505,ryanair,active,2023-05-31t06:50:00.000,2023-05-31t06:50:00.000,2023-05-31 06:56:00,6,brs,dub,Shoulder hour flights
u29045,easyjet,active,2023-05-31t06:05:00.000,2023-05-31t06:19:00.000,2023-05-31 06:43:00,38,brs,ltn,Shoulder hour flights
fr505,ryanair,active,2023-06-01t05:55:00.000,2023-06-01t05:55:00.000,2023-06-01 06:02:00,8,brs,dub,Shoulder hour flights
fr4121,ryanair,active,2023-06-01t05:55:00.000,2023-06-01t05:55:00.000,2023-06-01 06:05:00,10,brs,agp,Shoulder hour flights
ls1819,jet2,active,2023-06-01t06:00:00.000,2023-06-01t05:59:00.000,2023-06-01 06:45:00,45,brs,efl,Shoulder hour flights
x36406,tuifly,active,2023-06-01t06:00:00.000,2023-06-01t06:26:00.000,2023-06-01 06:28:00,29,brs,mla,Shoulder hour flights
x36482,tuifly,active,2023-06-01t06:00:00.000,2023-06-01t06:00:00.000,2023-06-01 06:31:00,31,brs,efl,Shoulder hour flights
u22709,easyjet,active,2023-06-01t06:00:00.000,2023-06-01t06:00:00.000,2023-06-01 06:07:00,7,brs,pmi,Shoulder hour flights
u22715,easyjet,active,2023-06-01t06:00:00.000,2023-06-01t06:00:00.000,2023-06-01 06:10:00,11,brs,agp,Shoulder hour flights
u22731,easyjet,active,2023-06-01t06:05:00.000,2023-06-01t06:19:00.000,2023-06-01 06:35:00,30,brs,tfs,Shoulder hour flights
u22843,easyjet,active,2023-06-01t06:10:00.000,2023-06-01t06:30:00.000,2023-06-01 06:33:00,23,brs,nap,Shoulder hour flights
ls1877,jet2,active,2023-06-01t06:15:00.000,2023-06-01t06:50:00.000,2023-06-01 06:51:00,36,brs,mla,Shoulder hour flights
u22702,easyjet,active,2023-06-01t06:15:00.000,2023-06-01t06:25:00.000,2023-06-01 06:39:00,24,brs,rmu,Shoulder hour flights
u22837,easyjet,active,2023-06-01t06:15:00.000,2023-06-01t06:15:00.000,2023-06-01 06:37:00,22,brs,fco,Shoulder hour flights
af5199,air france,active,2023-06-01t06:20:00.000,2023-06-01t06:39:00.000,2023-06-01 06:47:00,28,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-06-01t06:20:00.000,2023-06-01t06:39:00.000,2023-06-01 06:47:00,28,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-06-01t06:20:00.000,2023-06-01t06:39:00.000,2023-06-01 06:47:00,28,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-06-01t06:20:00.000,2023-06-01t06:39:00.000,2023-06-01 06:47:00,28,brs,ams,Shoulder hour flights
g35535,gol,active,2023-06-01t06:20:00.000,2023-06-01t06:39:00.000,2023-06-01 06:47:00,28,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-06-01t06:20:00.000,2023-06-01t06:39:00.000,2023-06-01 06:47:00,28,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-06-01t06:20:00.000,2023-06-01t06:39:00.000,2023-06-01 06:47:00,28,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-06-01t06:20:00.000,2023-06-01t06:39:00.000,2023-06-01 06:47:00,28,brs,ams,Shoulder hour flights
ls1821,jet2,active,2023-06-01t06:25:00.000,2023-06-01t06:56:00.000,2023-06-01 06:53:00,29,brs,fao,Shoulder hour flights
ls1897,jet2,active,2023-06-01t06:25:00.000,2023-06-01t06:35:00.000,2023-06-01 06:42:00,17,brs,zth,Shoulder hour flights
u22939,easyjet,active,2023-06-01t06:35:00.000,2023-06-01t06:35:00.000,2023-06-01 06:55:00,21,brs,gib,Shoulder hour flights
ls1879,jet2,active,2023-06-01t06:45:00.000,2023-06-01t06:55:00.000,2023-06-01 06:58:00,13,brs,reu,Shoulder hour flights
ls1815,jet2,active,2023-06-02t05:40:00.000,2023-06-02t05:40:00.000,2023-06-02 05:49:00,10,brs,cfu,Night hour departures
fr505,ryanair,active,2023-06-02t05:55:00.000,2023-06-02t05:55:00.000,2023-06-02 06:09:00,14,brs,dub,Shoulder hour flights
ls1885,jet2,active,2023-06-02t05:55:00.000,2023-06-02t05:49:00.000,2023-06-02 06:24:00,30,brs,skg,Shoulder hour flights
x36512,tuifly,active,2023-06-02t06:00:00.000,2023-06-02t06:00:00.000,2023-06-02 06:13:00,14,brs,boj,Shoulder hour flights
u22715,easyjet,active,2023-06-02t06:00:00.000,2023-06-02t06:00:00.000,2023-06-02 06:06:00,7,brs,agp,Shoulder hour flights
u22845,easyjet,active,2023-06-02t06:00:00.000,2023-06-02t06:00:00.000,2023-06-02 06:20:00,20,brs,cta,Shoulder hour flights
u22731,easyjet,active,2023-06-02t06:05:00.000,2023-06-02t06:05:00.000,2023-06-02 06:17:00,13,brs,tfs,Shoulder hour flights
u22805,easyjet,active,2023-06-02t06:10:00.000,2023-06-02t06:18:00.000,2023-06-02 06:27:00,17,brs,kgs,Shoulder hour flights
ls1871,jet2,active,2023-06-02t06:15:00.000,2023-06-02t06:25:00.000,2023-06-02 06:39:00,25,brs,pmi,Shoulder hour flights
af5199,air france,active,2023-06-02t06:20:00.000,2023-06-02t06:36:00.000,2023-06-02 06:32:00,13,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-06-02t06:20:00.000,2023-06-02t06:36:00.000,2023-06-02 06:32:00,13,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-06-02t06:20:00.000,2023-06-02t06:36:00.000,2023-06-02 06:32:00,13,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-06-02t06:20:00.000,2023-06-02t06:36:00.000,2023-06-02 06:32:00,13,brs,ams,Shoulder hour flights
g35535,gol,active,2023-06-02t06:20:00.000,2023-06-02t06:36:00.000,2023-06-02 06:32:00,13,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-06-02t06:20:00.000,2023-06-02t06:36:00.000,2023-06-02 06:32:00,13,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-06-02t06:20:00.000,2023-06-02t06:36:00.000,2023-06-02 06:32:00,13,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-06-02t06:20:00.000,2023-06-02t06:36:00.000,2023-06-02 06:32:00,13,brs,ams,Shoulder hour flights
fr4757,ryanair,active,2023-06-02t06:25:00.000,2023-06-02t06:25:00.000,2023-06-02 06:49:00,24,brs,lpa,Shoulder hour flights
ls1805,jet2,active,2023-06-02t06:25:00.000,2023-06-02t06:25:00.000,2023-06-02 06:37:00,12,brs,alc,Shoulder hour flights
x36558,tuifly,active,2023-06-02t06:35:00.000,2023-06-02t06:35:00.000,2023-06-02 06:51:00,17,brs,jsi,Shoulder hour flights
u22837,easyjet,active,2023-06-03t05:55:00.000,2023-06-03t05:55:00.000,2023-06-03 06:05:00,11,brs,fco,Shoulder hour flights
x36680,tuifly,active,2023-06-03t06:00:00.000,2023-06-03t06:35:00.000,2023-06-03 06:34:00,35,brs,mah,Shoulder hour flights
u22715,easyjet,active,2023-06-03t06:00:00.000,2023-06-03t06:00:00.000,2023-06-03 06:09:00,10,brs,agp,Shoulder hour flights
ls1827,jet2,active,2023-06-03t06:05:00.000,2023-06-03t06:05:00.000,2023-06-03 06:07:00,3,brs,fue,Shoulder hour flights
ls1829,jet2,active,2023-06-03t06:05:00.000,2023-06-03t06:05:00.000,2023-06-03 06:15:00,10,brs,gro,Shoulder hour flights
x36672,tuifly,active,2023-06-03t06:05:00.000,2023-06-03t06:15:00.000,2023-06-03 06:22:00,18,brs,reu,Shoulder hour flights
u22721,easyjet,active,2023-06-03t06:10:00.000,2023-06-03t06:10:00.000,2023-06-03 06:27:00,17,brs,alc,Shoulder hour flights
u22731,easyjet,active,2023-06-03t06:10:00.000,2023-06-03t06:10:00.000,2023-06-03 06:24:00,15,brs,tfs,Shoulder hour flights
u22921,easyjet,active,2023-06-03t06:10:00.000,2023-06-03t06:07:00.000,2023-06-03 06:19:00,9,brs,ams,Shoulder hour flights
ls1821,jet2,active,2023-06-03t06:15:00.000,2023-06-03t06:50:00.000,2023-06-03 06:55:00,40,brs,fao,Shoulder hour flights
u22702,easyjet,active,2023-06-03t06:15:00.000,2023-06-03t06:29:00.000,2023-06-03 06:53:00,38,brs,rmu,Shoulder hour flights
af5199,air france,active,2023-06-03t06:20:00.000,2023-06-03t06:20:00.000,2023-06-03 06:29:00,10,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-06-03t06:20:00.000,2023-06-03t06:20:00.000,2023-06-03 06:29:00,10,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-06-03t06:20:00.000,2023-06-03t06:20:00.000,2023-06-03 06:29:00,10,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-06-03t06:20:00.000,2023-06-03t06:20:00.000,2023-06-03 06:29:00,10,brs,ams,Shoulder hour flights
g35535,gol,active,2023-06-03t06:20:00.000,2023-06-03t06:20:00.000,2023-06-03 06:29:00,10,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-06-03t06:20:00.000,2023-06-03t06:20:00.000,2023-06-03 06:29:00,10,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-06-03t06:20:00.000,2023-06-03t06:20:00.000,2023-06-03 06:29:00,10,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-06-03t06:20:00.000,2023-06-03t06:20:00.000,2023-06-03 06:29:00,10,brs,ams,Shoulder hour flights
u22733,easyjet,active,2023-06-03t06:20:00.000,2023-06-03t06:51:00.000,2023-06-03 06:48:00,29,brs,ace,Shoulder hour flights
fr505,ryanair,active,2023-06-03t06:25:00.000,2023-06-03t06:25:00.000,2023-06-03 06:39:00,14,brs,dub,Shoulder hour flights
u22877,easyjet,active,2023-06-03t06:25:00.000,2023-06-03t06:25:00.000,2023-06-03 06:59:00,34,brs,fnc,Shoulder hour flights
u22883,easyjet,active,2023-06-03t06:30:00.000,2023-06-03t06:30:00.000,2023-06-03 06:51:00,21,brs,gva,Shoulder hour flights
x3696,tuifly,active,2023-06-03t06:15:00.000,2023-06-03t06:25:00.000,2023-06-03 06:32:00,17,brs,ibz,Shoulder hour flights
fr3560,ryanair,active,2023-06-04t05:55:00.000,2023-06-04t05:55:00.000,2023-06-04 06:01:00,7,brs,bgy,Shoulder hour flights
fr8202,ryanair,active,2023-06-04t05:55:00.000,2023-06-04t05:55:00.000,2023-06-04 06:08:00,13,brs,noc,Shoulder hour flights
x36710,tuifly,active,2023-06-04t06:00:00.000,2023-06-04t06:29:00.000,2023-06-04 06:37:00,38,brs,agp,Shoulder hour flights
x36774,tuifly,active,2023-06-04t06:00:00.000,2023-06-04t06:00:00.000,2023-06-04 06:17:00,18,brs,zth,Shoulder hour flights
u22815,easyjet,active,2023-06-04t06:00:00.000,2023-06-04t06:10:00.000,2023-06-04 06:22:00,22,brs,pvk,Shoulder hour flights
u22891,easyjet,active,2023-06-04t06:10:00.000,2023-06-04t06:10:00.000,2023-06-04 06:19:00,10,brs,spu,Shoulder hour flights
u22939,easyjet,active,2023-06-04t06:10:00.000,2023-06-04t06:24:00.000,2023-06-04 06:35:00,26,brs,gib,Shoulder hour flights
ls1815,jet2,active,2023-06-04t06:15:00.000,2023-06-04t06:38:00.000,2023-06-04 06:47:00,33,brs,cfu,Shoulder hour flights
ls1871,jet2,active,2023-06-04t06:15:00.000,2023-06-04t06:25:00.000,2023-06-04 06:33:00,19,brs,pmi,Shoulder hour flights
u22702,easyjet,active,2023-06-04t06:15:00.000,2023-06-04t06:29:00.000,2023-06-04 06:39:00,25,brs,rmu,Shoulder hour flights
u22715,easyjet,active,2023-06-04t06:15:00.000,2023-06-04t06:15:00.000,2023-06-04 06:31:00,16,brs,agp,Shoulder hour flights
u22731,easyjet,active,2023-06-04t06:15:00.000,2023-06-04t06:15:00.000,2023-06-04 06:50:00,35,brs,tfs,Shoulder hour flights
af5199,air france,active,2023-06-04t06:20:00.000,2023-06-04t06:20:00.000,2023-06-04 06:27:00,7,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-06-04t06:20:00.000,2023-06-04t06:20:00.000,2023-06-04 06:27:00,7,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-06-04t06:20:00.000,2023-06-04t06:20:00.000,2023-06-04 06:27:00,7,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-06-04t06:20:00.000,2023-06-04t06:20:00.000,2023-06-04 06:27:00,7,brs,ams,Shoulder hour flights
g35535,gol,active,2023-06-04t06:20:00.000,2023-06-04t06:20:00.000,2023-06-04 06:27:00,7,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-06-04t06:20:00.000,2023-06-04t06:20:00.000,2023-06-04 06:27:00,7,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-06-04t06:20:00.000,2023-06-04t06:20:00.000,2023-06-04 06:27:00,7,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-06-04t06:20:00.000,2023-06-04t06:20:00.000,2023-06-04 06:27:00,7,brs,ams,Shoulder hour flights
ls1839,jet2,active,2023-06-04t06:30:00.000,2023-06-04t06:52:00.000,2023-06-04 06:58:00,29,brs,jsi,Shoulder hour flights
fr4440,ryanair,active,2023-06-05t05:55:00.000,2023-06-05t06:35:00.000,2023-06-05 06:40:00,45,brs,vlc,Shoulder hour flights
x36114,tuifly,active,2023-06-05t06:00:00.000,2023-06-05t06:00:00.000,2023-06-05 06:12:00,12,brs,lpa,Shoulder hour flights
x36148,tuifly,active,2023-06-05t06:00:00.000,2023-06-05t06:00:00.000,2023-06-05 06:08:00,9,brs,nap,Shoulder hour flights
u22709,easyjet,active,2023-06-05t06:00:00.000,2023-06-05t06:00:00.000,2023-06-05 06:14:00,14,brs,pmi,Shoulder hour flights
u22715,easyjet,active,2023-06-05t06:00:00.000,2023-06-05t06:00:00.000,2023-06-05 06:03:00,4,brs,agp,Shoulder hour flights
u22845,easyjet,active,2023-06-05t06:00:00.000,2023-06-05t06:00:00.000,2023-06-05 06:05:00,6,brs,cta,Shoulder hour flights
u22891,easyjet,active,2023-06-05t06:05:00.000,2023-06-05t06:05:00.000,2023-06-05 06:24:00,19,brs,spu,Shoulder hour flights
x36120,tuifly,active,2023-06-05t06:10:00.000,2023-06-05t06:10:00.000,2023-06-05 06:18:00,9,brs,cfu,Shoulder hour flights
u22805,easyjet,active,2023-06-05t06:10:00.000,2023-06-05t06:10:00.000,2023-06-05 06:30:00,20,brs,kgs,Shoulder hour flights
