type,status,departure.iataCode,departure.icaoCode,departure.actualTime,arrival.iataCode,arrival.icaoCode,arrival.actualTime
arrival,landed,alc,leal,2023-10-11t00:35:00.000,brs,eggd,2023-10-11t01:39:00.000
arrival,landed,bjv,ltfe,2023-10-10t23:16:00.000,brs,eggd,2023-10-11t01:15:00.000
arrival,landed,rho,lgrp,2023-10-10t23:14:00.000,brs,eggd,2023-10-11t01:26:00.000
arrival,landed,hrg,hegn,2023-10-10t22:31:00.000,brs,eggd,2023-10-11t02:03:00.000
arrival,landed,ayt,ltai,2023-10-10t23:59:00.000,brs,eggd,2023-10-11t02:12:00.000
arrival,landed,ayt,ltai,2023-10-11t00:01:00.000,brs,eggd,2023-10-11t02:20:00.000
arrival,landed,dlm,ltbs,2023-10-11t00:11:00.000,brs,eggd,2023-10-11t02:15:00.000
arrival,landed,sid,gvac,2023-10-10t19:17:00.000,brs,eggd,2023-10-11t02:31:00.000
arrival,landed,edi,egph,2023-10-11t09:39:00.000,brs,eggd,2023-10-11t10:35:00.000
arrival,landed,krk,epkk,2023-10-11t06:17:00.000,brs,eggd,2023-10-11t07:42:00.000
arrival,landed,alc,leal,2023-10-11t06:26:00.000,brs,eggd,2023-10-11t07:38:00.000
arrival,landed,dub,eidw,2023-10-11t07:09:00.000,brs,eggd,2023-10-11t08:05:00.000
arrival,landed,gci,egjb,2023-10-11t07:19:00.000,brs,eggd,2023-10-11t08:02:00.000
arrival,landed,fao,lpfr,2023-10-11t06:04:00.000,brs,eggd,2023-10-11t08:29:00.000
arrival,landed,ams,eham,2023-10-11t08:49:00.000,brs,eggd,2023-10-11t08:44:00.000
arrival,landed,dub,eidw,2023-10-11t08:31:00.000,brs,eggd,2023-10-11t09:14:00.000
arrival,landed,ncl,egnt,2023-10-11t08:45:00.000,brs,eggd,2023-10-11t09:30:00.000
arrival,landed,bcn,lebl,2023-10-11t08:24:00.000,brs,eggd,2023-10-11t09:17:00.000
arrival,landed,bfs,egaa,2023-10-11t08:59:00.000,brs,eggd,2023-10-11t09:47:00.000
arrival,landed,gla,egpf,2023-10-11t09:08:00.000,brs,eggd,2023-10-11t10:02:00.000
arrival,landed,ams,eham,2023-10-11t10:08:00.000,brs,eggd,2023-10-11t10:08:00.000
arrival,landed,cdg,lfpg,2023-10-11t10:31:00.000,brs,eggd,2023-10-11t10:28:00.000
arrival,landed,bwf,egnl,2023-10-11t07:35:00.000,brs,eggd,2023-10-11t08:25:00.000
arrival,landed,pmi,lepa,2023-10-11t10:27:00.000,brs,eggd,2023-10-11t11:31:00.000
arrival,landed,vce,lipz,2023-10-11t10:31:00.000,brs,eggd,2023-10-11t11:33:00.000
arrival,landed,psa,lirp,2023-10-11t11:16:00.000,brs,eggd,2023-10-11t12:12:00.000
arrival,landed,mrs,lfml,2023-10-11t11:04:00.000,brs,eggd,2023-10-11t11:49:00.000
arrival,landed,agp,lemg,2023-10-11t10:46:00.000,brs,eggd,2023-10-11t12:08:00.000
arrival,landed,ibz,leib,2023-10-11t12:04:00.000,brs,eggd,2023-10-11t13:06:00.000
arrival,landed,dub,eidw,2023-10-11t11:31:00.000,brs,eggd,2023-10-11t12:17:00.000
arrival,landed,pmi,lepa,2023-10-11t12:10:00.000,brs,eggd,2023-10-11t13:15:00.000
arrival,landed,alc,leal,2023-10-11t11:48:00.000,brs,eggd,2023-10-11t13:00:00.000
arrival,landed,pmi,lepa,2023-10-11t12:12:00.000,brs,eggd,2023-10-11t13:21:00.000
arrival,landed,opo,lppr,2023-10-11t11:10:00.000,brs,eggd,2023-10-11t12:54:00.000
arrival,landed,ams,eham,2023-10-11t13:17:00.000,brs,eggd,2023-10-11t13:18:00.000
arrival,landed,cfu,lgkr,2023-10-11t12:46:00.000,brs,eggd,2023-10-11t13:51:00.000
arrival,landed,bfs,egaa,2023-10-11t11:59:00.000,brs,eggd,2023-10-11t12:49:00.000
arrival,landed,cfu,lgkr,2023-10-11t12:14:00.000,brs,eggd,2023-10-11t13:25:00.000
arrival,landed,alc,leal,2023-10-11t12:03:00.000,brs,eggd,2023-10-11t13:09:00.000
arrival,landed,pvk,lgpz,2023-10-11t12:22:00.000,brs,eggd,2023-10-11t13:33:00.000
arrival,landed,gro,lege,2023-10-11t13:10:00.000,brs,eggd,2023-10-11t14:00:00.000
arrival,landed,gla,egpf,2023-10-11t13:26:00.000,brs,eggd,2023-10-11t14:21:00.000
arrival,landed,zth,lgza,2023-10-11t13:48:00.000,brs,eggd,2023-10-11t15:18:00.000
arrival,landed,agp,lemg,2023-10-11t13:29:00.000,brs,eggd,2023-10-11t14:55:00.000
arrival,landed,fue,gcfv,2023-10-11t11:14:00.000,brs,eggd,2023-10-11t14:45:00.000
arrival,landed,tfs,gcts,2023-10-11t11:06:00.000,brs,eggd,2023-10-11t14:51:00.000
arrival,landed,cph,ekch,2023-10-11t14:12:00.000,brs,eggd,2023-10-11t15:14:00.000
arrival,landed,fue,gcfv,2023-10-11t11:46:00.000,brs,eggd,2023-10-11t15:21:00.000
arrival,landed,dub,eidw,2023-10-11t14:13:00.000,brs,eggd,2023-10-11t15:10:00.000
arrival,landed,dlm,ltbs,2023-10-11t13:38:00.000,brs,eggd,2023-10-11t15:45:00.000
arrival,landed,rho,lgrp,2023-10-11t13:36:00.000,brs,eggd,2023-10-11t15:41:00.000
arrival,landed,nce,lfmn,2023-10-11t14:40:00.000,brs,eggd,2023-10-11t15:30:00.000
arrival,landed,tls,lfbo,2023-10-11t14:52:00.000,brs,eggd,2023-10-11t15:24:00.000
arrival,landed,pmi,lepa,2023-10-11t14:20:00.000,brs,eggd,2023-10-11t15:27:00.000
arrival,landed,lpa,gclp,2023-10-11t11:55:00.000,brs,eggd,2023-10-11t15:32:00.000
arrival,landed,rho,lgrp,2023-10-11t13:50:00.000,brs,eggd,2023-10-11t16:00:00.000
arrival,landed,bzr,lfmu,2023-10-11t15:26:00.000,brs,eggd,2023-10-11t16:04:00.000
arrival,landed,rho,lgrp,2023-10-11t14:05:00.000,brs,eggd,2023-10-11t16:08:00.000
arrival,landed,ams,eham,2023-10-11t16:55:00.000,brs,eggd,2023-10-11t16:55:00.000
arrival,landed,gva,lsgg,2023-10-11t16:47:00.000,brs,eggd,2023-10-11t17:14:00.000
arrival,landed,fra,eddf,2023-10-11t16:39:00.000,brs,eggd,2023-10-11t17:06:00.000
arrival,landed,alc,leal,2023-10-11t15:59:00.000,brs,eggd,2023-10-11t17:11:00.000
arrival,landed,ayt,ltai,2023-10-11t15:01:00.000,brs,eggd,2023-10-11t17:26:00.000
arrival,landed,cdg,lfpg,2023-10-11t17:33:00.000,brs,eggd,2023-10-11t17:30:00.000
arrival,landed,tfs,gcts,2023-10-11t14:31:00.000,brs,eggd,2023-10-11t18:10:00.000
arrival,landed,zrh,lszh,2023-10-11t17:31:00.000,brs,eggd,2023-10-11t18:00:00.000
arrival,landed,pmi,lepa,2023-10-11t17:27:00.000,brs,eggd,2023-10-11t18:35:00.000
arrival,landed,pfo,lcph,2023-10-11t15:37:00.000,brs,eggd,2023-10-11t18:12:00.000
arrival,landed,pfo,lcph,2023-10-11t15:49:00.000,brs,eggd,2023-10-11t18:25:00.000
arrival,landed,bfs,egaa,2023-10-11t17:43:00.000,brs,eggd,2023-10-11t18:30:00.000
arrival,landed,dub,eidw,2023-10-11t18:03:00.000,brs,eggd,2023-10-11t19:02:00.000
arrival,landed,mad,lemd,2023-10-11t17:52:00.000,brs,eggd,2023-10-11t18:40:00.000
arrival,landed,bhd,egac,2023-10-11t18:02:00.000,brs,eggd,2023-10-11t18:48:00.000
arrival,landed,fao,lpfr,2023-10-11t16:42:00.000,brs,eggd,2023-10-11t19:06:00.000
arrival,landed,ams,eham,2023-10-11t19:00:00.000,brs,eggd,2023-10-11t19:09:00.000
arrival,landed,fco,lirf,2023-10-11t17:36:00.000,brs,eggd,2023-10-11t18:59:00.000
arrival,landed,ork,eick,2023-10-11t17:58:00.000,brs,eggd,2023-10-11t18:56:00.000
arrival,landed,edi,egph,2023-10-11t18:09:00.000,brs,eggd,2023-10-11t19:12:00.000
arrival,landed,lis,lppt,2023-10-11t17:18:00.000,brs,eggd,2023-10-11t19:25:00.000
arrival,landed,ams,eham,2023-10-11t19:44:00.000,brs,eggd,2023-10-11t19:45:00.000
arrival,landed,abz,egpd,2023-10-11t18:14:00.000,brs,eggd,2023-10-11t19:29:00.000
arrival,landed,ory,lfpo,2023-10-11t19:21:00.000,brs,eggd,2023-10-11t19:21:00.000
arrival,landed,rze,eprz,2023-10-11t18:34:00.000,brs,eggd,2023-10-11t20:16:00.000
arrival,landed,bcn,lebl,2023-10-11t19:10:00.000,brs,eggd,2023-10-11t20:01:00.000
arrival,landed,tfs,gcts,2023-10-11t15:31:00.000,brs,eggd,2023-10-11t19:15:00.000
arrival,landed,edi,egph,2023-10-11t19:20:00.000,brs,eggd,2023-10-11t20:13:00.000
arrival,landed,cdg,lfpg,2023-10-11t21:09:00.000,brs,eggd,2023-10-11t21:04:00.000
arrival,landed,dub,eidw,2023-10-11t21:03:00.000,brs,eggd,2023-10-11t21:47:00.000
arrival,landed,ace,gcrr,2023-10-11t17:59:00.000,brs,eggd,2023-10-11t21:26:00.000
arrival,landed,ace,gcrr,2023-10-11t18:14:00.000,brs,eggd,2023-10-11t21:41:00.000
arrival,landed,jtr,lgsr,2023-10-11t20:39:00.000,brs,eggd,2023-10-11t22:26:00.000
arrival,landed,bfs,egaa,2023-10-11t21:25:00.000,brs,eggd,2023-10-11t22:12:00.000
arrival,landed,ncl,egnt,2023-10-11t21:49:00.000,brs,eggd,2023-10-11t22:39:00.000
arrival,landed,gla,egpf,2023-10-11t21:41:00.000,brs,eggd,2023-10-11t22:33:00.000
arrival,landed,ibz,leib,2023-10-11t21:16:00.000,brs,eggd,2023-10-11t22:22:00.000
arrival,landed,fue,gcfv,2023-10-11t19:18:00.000,brs,eggd,2023-10-11t22:47:00.000
arrival,landed,edi,egph,2023-10-11t21:51:00.000,brs,eggd,2023-10-11t22:50:00.000
arrival,landed,mxp,limc,2023-10-11t21:55:00.000,brs,eggd,2023-10-11t22:37:00.000
arrival,landed,ams,eham,2023-10-11t23:01:00.000,brs,eggd,2023-10-11t22:59:00.000
arrival,landed,fao,lpfr,2023-10-11t21:06:00.000,brs,eggd,2023-10-11t23:25:00.000
arrival,landed,bgy,lime,2023-10-11t22:54:00.000,brs,eggd,2023-10-11t23:38:00.000
arrival,landed,bcn,lebl,2023-10-11t22:30:00.000,brs,eggd,2023-10-11t23:19:00.000
arrival,landed,agp,lemg,2023-10-11t22:28:00.000,brs,eggd,2023-10-11t23:46:00.000
arrival,landed,efl,lgkf,2023-10-11t23:01:00.000,brs,eggd,2023-10-12t00:19:00.000
arrival,landed,her,lgir,2023-10-11t22:33:00.000,brs,eggd,2023-10-12t00:24:00.000
arrival,landed,fao,lpfr,2023-10-11t22:43:00.000,brs,eggd,2023-10-12t00:52:00.000
arrival,landed,jer,egjj,2023-10-11t17:08:00.000,brs,eggd,2023-10-11t17:56:00.000
arrival,landed,fab,eglf,2023-10-11t08:15:00.000,brs,eggd,2023-10-11t08:40:00.000
arrival,landed,bwf,egnl,2023-10-11t16:16:00.000,brs,eggd,2023-10-11t17:08:00.000
arrival,landed,alc,leal,2023-10-12t00:36:00.000,brs,eggd,2023-10-12t01:49:00.000
arrival,landed,ayt,ltai,2023-10-11t23:21:00.000,brs,eggd,2023-10-12t01:37:00.000
arrival,landed,pfo,lcph,2023-10-11t22:35:00.000,brs,eggd,2023-10-12t01:06:00.000
arrival,landed,ssh,hesh,2023-10-11t22:25:00.000,brs,eggd,2023-10-12t01:45:00.000
arrival,landed,lpa,gclp,2023-10-11t21:26:00.000,brs,eggd,2023-10-12t00:59:00.000
arrival,landed,dlm,ltbs,2023-10-11t23:55:00.000,brs,eggd,2023-10-12t01:52:00.000
arrival,landed,ath,lgav,2023-10-12t00:12:00.000,brs,eggd,2023-10-12t01:41:00.000
arrival,landed,ayt,ltai,2023-10-11t23:48:00.000,brs,eggd,2023-10-12t02:14:00.000
arrival,landed,kgs,lgko,2023-10-12t00:05:00.000,brs,eggd,2023-10-12t01:58:00.000
arrival,landed,lca,lclk,2023-10-11t23:54:00.000,brs,eggd,2023-10-12t02:29:00.000
arrival,landed,dub,eidw,2023-10-12t05:59:00.000,brs,eggd,2023-10-12t06:43:00.000
arrival,landed,cgn,eddk,2023-10-12t06:55:00.000,brs,eggd,2023-10-12t07:14:00.000
arrival,landed,alc,leal,2023-10-12t06:06:00.000,brs,eggd,2023-10-12t07:19:00.000
arrival,landed,poz,eppo,2023-10-12t06:19:00.000,brs,eggd,2023-10-12t07:36:00.000
arrival,landed,dub,eidw,2023-10-12t07:20:00.000,brs,eggd,2023-10-12t08:15:00.000
arrival,landed,fao,lpfr,2023-10-12t06:20:00.000,brs,eggd,2023-10-12t08:43:00.000
arrival,landed,ams,eham,2023-10-12t09:19:00.000,brs,eggd,2023-10-12t09:17:00.000
arrival,landed,fra,eddf,2023-10-12t08:25:00.000,brs,eggd,2023-10-12t08:57:00.000
arrival,landed,dub,eidw,2023-10-12t08:35:00.000,brs,eggd,2023-10-12t09:21:00.000
arrival,landed,fao,lpfr,2023-10-12t07:07:00.000,brs,eggd,2023-10-12t09:28:00.000
arrival,landed,bfs,egaa,2023-10-12t08:49:00.000,brs,eggd,2023-10-12t09:40:00.000
arrival,landed,gla,egpf,2023-10-12t09:10:00.000,brs,eggd,2023-10-12t10:00:00.000
arrival,landed,edi,egph,2023-10-12t09:28:00.000,brs,eggd,2023-10-12t10:23:00.000
arrival,landed,ams,eham,2023-10-12t10:23:00.000,brs,eggd,2023-10-12t10:28:00.000
arrival,landed,cdg,lfpg,2023-10-12t10:37:00.000,brs,eggd,2023-10-12t10:32:00.000
arrival,landed,ams,eham,2023-10-12t11:22:00.000,brs,eggd,2023-10-12t11:19:00.000
arrival,landed,egc,lfbe,2023-10-12t10:38:00.000,brs,eggd,2023-10-12t11:03:00.000
arrival,landed,pmi,lepa,2023-10-12t10:03:00.000,brs,eggd,2023-10-12t11:12:00.000
arrival,landed,reu,lers,2023-10-12t10:44:00.000,brs,eggd,2023-10-12t11:35:00.000
arrival,landed,mrs,lfml,2023-10-12t10:43:00.000,brs,eggd,2023-10-12t11:31:00.000
arrival,landed,tls,lfbo,2023-10-12t10:49:00.000,brs,eggd,2023-10-12t11:26:00.000
arrival,landed,agp,lemg,2023-10-12t10:18:00.000,brs,eggd,2023-10-12t11:39:00.000
arrival,landed,rmu,lemi,2023-10-12t10:27:00.000,brs,eggd,2023-10-12t11:45:00.000
arrival,landed,lig,lfbl,2023-10-12t11:39:00.000,brs,eggd,2023-10-12t11:53:00.000
arrival,landed,noc,eikn,2023-10-12t11:23:00.000,brs,eggd,2023-10-12t12:23:00.000
arrival,landed,agp,lemg,2023-10-12t10:35:00.000,brs,eggd,2023-10-12t11:58:00.000
arrival,landed,psa,lirp,2023-10-12t11:38:00.000,brs,eggd,2023-10-12t12:46:00.000
arrival,landed,fco,lirf,2023-10-12t11:07:00.000,brs,eggd,2023-10-12t12:33:00.000
arrival,landed,fao,lpfr,2023-10-12t10:00:00.000,brs,eggd,2023-10-12t12:18:00.000
arrival,landed,nap,lirn,2023-10-12t11:17:00.000,brs,eggd,2023-10-12t13:15:00.000
arrival,landed,gib,lxgb,2023-10-12t11:11:00.000,brs,eggd,2023-10-12t12:53:00.000
arrival,landed,pmi,lepa,2023-10-12t11:47:00.000,brs,eggd,2023-10-12t13:11:00.000
arrival,landed,ams,eham,2023-10-12t13:31:00.000,brs,eggd,2023-10-12t13:34:00.000
arrival,landed,agp,lemg,2023-10-12t12:01:00.000,brs,eggd,2023-10-12t13:29:00.000
arrival,landed,gla,egpf,2023-10-12t12:20:00.000,brs,eggd,2023-10-12t13:26:00.000
arrival,landed,mla,lmml,2023-10-12t11:48:00.000,brs,eggd,2023-10-12t14:03:00.000
arrival,landed,gci,egjb,2023-10-12t13:02:00.000,brs,eggd,2023-10-12t13:48:00.000
arrival,landed,edi,egph,2023-10-12t13:10:00.000,brs,eggd,2023-10-12t14:07:00.000
arrival,landed,bod,lfbd,2023-10-12t14:20:00.000,brs,eggd,2023-10-12t14:36:00.000
arrival,landed,dbv,lddu,2023-10-12t13:00:00.000,brs,eggd,2023-10-12t14:50:00.000
arrival,landed,zth,lgza,2023-10-12t13:13:00.000,brs,eggd,2023-10-12t14:44:00.000
arrival,landed,wro,epwr,2023-10-12t13:40:00.000,brs,eggd,2023-10-12t15:06:00.000
arrival,landed,agp,lemg,2023-10-12t13:35:00.000,brs,eggd,2023-10-12t14:59:00.000
arrival,landed,dub,eidw,2023-10-12t14:08:00.000,brs,eggd,2023-10-12t14:54:00.000
arrival,landed,gla,egpf,2023-10-12t14:25:00.000,brs,eggd,2023-10-12t15:19:00.000
arrival,landed,fnc,lpma,2023-10-12t11:35:00.000,brs,eggd,2023-10-12t14:41:00.000
arrival,landed,tfs,gcts,2023-10-12t11:18:00.000,brs,eggd,2023-10-12t15:03:00.000
arrival,landed,dub,eidw,2023-10-12t14:09:00.000,brs,eggd,2023-10-12t15:10:00.000
arrival,landed,nce,lfmn,2023-10-12t15:27:00.000,brs,eggd,2023-10-12t16:20:00.000
arrival,landed,zth,lgza,2023-10-12t14:11:00.000,brs,eggd,2023-10-12t15:39:00.000
arrival,landed,pmi,lepa,2023-10-12t15:00:00.000,brs,eggd,2023-10-12t16:03:00.000
arrival,landed,ams,eham,2023-10-12t17:22:00.000,brs,eggd,2023-10-12t17:29:00.000
arrival,landed,ibz,leib,2023-10-12t15:57:00.000,brs,eggd,2023-10-12t17:06:00.000
arrival,landed,fra,eddf,2023-10-12t16:40:00.000,brs,eggd,2023-10-12t17:21:00.000
arrival,landed,cdg,lfpg,2023-10-12t17:16:00.000,brs,eggd,2023-10-12t17:16:00.000
arrival,landed,gva,lsgg,2023-10-12t16:46:00.000,brs,eggd,2023-10-12t17:26:00.000
arrival,landed,bfs,egaa,2023-10-12t16:58:00.000,brs,eggd,2023-10-12t17:44:00.000
arrival,landed,bio,lebb,2023-10-12t17:13:00.000,brs,eggd,2023-10-12t17:39:00.000
arrival,landed,vlc,levc,2023-10-12t17:09:00.000,brs,eggd,2023-10-12t18:14:00.000
arrival,landed,gla,egpf,2023-10-12t17:30:00.000,brs,eggd,2023-10-12t18:21:00.000
arrival,landed,ace,gcrr,2023-10-12t14:22:00.000,brs,eggd,2023-10-12t17:48:00.000
arrival,landed,dub,eidw,2023-10-12t17:50:00.000,brs,eggd,2023-10-12t18:34:00.000
arrival,landed,ncl,egnt,2023-10-12t17:39:00.000,brs,eggd,2023-10-12t18:25:00.000
arrival,landed,dub,eidw,2023-10-12t17:45:00.000,brs,eggd,2023-10-12t18:43:00.000
arrival,landed,edi,egph,2023-10-12t18:19:00.000,brs,eggd,2023-10-12t19:14:00.000
arrival,landed,gla,egpf,2023-10-12t18:30:00.000,brs,eggd,2023-10-12t19:26:00.000
arrival,landed,ork,eick,2023-10-12t17:57:00.000,brs,eggd,2023-10-12t18:55:00.000
arrival,landed,abz,egpd,2023-10-12t18:15:00.000,brs,eggd,2023-10-12t19:37:00.000
arrival,landed,dbv,lddu,2023-10-12t17:34:00.000,brs,eggd,2023-10-12t19:31:00.000
arrival,landed,ams,eham,2023-10-12t20:14:00.000,brs,eggd,2023-10-12t20:07:00.000
arrival,landed,bcn,lebl,2023-10-12t19:00:00.000,brs,eggd,2023-10-12t19:53:00.000
arrival,landed,edi,egph,2023-10-12t19:25:00.000,brs,eggd,2023-10-12t20:21:00.000
arrival,landed,gro,lege,2023-10-12t19:28:00.000,brs,eggd,2023-10-12t20:15:00.000
arrival,landed,bgy,lime,2023-10-12t19:56:00.000,brs,eggd,2023-10-12t20:42:00.000
arrival,landed,lpa,gclp,2023-10-12t17:59:00.000,brs,eggd,2023-10-12t21:39:00.000
arrival,landed,inv,egpe,2023-10-12t20:29:00.000,brs,eggd,2023-10-12t21:35:00.000
arrival,landed,rho,lgrp,2023-10-12t20:04:00.000,brs,eggd,2023-10-12t22:07:00.000
arrival,landed,edi,egph,2023-10-12t21:46:00.000,brs,eggd,2023-10-12t22:46:00.000
arrival,landed,ncl,egnt,2023-10-12t21:55:00.000,brs,eggd,2023-10-12t22:42:00.000
arrival,landed,opo,lppr,2023-10-12t21:22:00.000,brs,eggd,2023-10-12t23:04:00.000
arrival,landed,prg,lkpr,2023-10-12t22:04:00.000,brs,eggd,2023-10-12t23:09:00.000
arrival,landed,ams,eham,2023-10-12t23:02:00.000,brs,eggd,2023-10-12t23:01:00.000
arrival,landed,tfs,gcts,2023-10-12t18:49:00.000,brs,eggd,2023-10-12t22:27:00.000
arrival,landed,mad,lemd,2023-10-12t21:58:00.000,brs,eggd,2023-10-12t22:38:00.000
arrival,landed,kgs,lgko,2023-10-12t21:20:00.000,brs,eggd,2023-10-12t23:18:00.000
arrival,landed,lpa,gclp,2023-10-12t20:19:00.000,brs,eggd,2023-10-12t23:48:00.000
arrival,landed,gla,egpf,2023-10-12t22:35:00.000,brs,eggd,2023-10-12t23:31:00.000
arrival,landed,vce,lipz,2023-10-12t23:00:00.000,brs,eggd,2023-10-13t00:04:00.000
arrival,landed,alc,leal,2023-10-12t22:26:00.000,brs,eggd,2023-10-12t23:36:00.000
arrival,landed,bcn,lebl,2023-10-12t23:22:00.000,brs,eggd,2023-10-13t00:08:00.000
arrival,landed,dlm,ltbs,2023-10-12t21:36:00.000,brs,eggd,2023-10-12t23:44:00.000
arrival,landed,bjv,ltfe,2023-10-12t22:18:00.000,brs,eggd,2023-10-13t00:16:00.000
arrival,landed,pmi,lepa,2023-10-12t23:28:00.000,brs,eggd,2023-10-13t00:26:00.000
arrival,landed,ace,gcrr,2023-10-12t21:02:00.000,brs,eggd,2023-10-13t00:20:00.000
arrival,landed,fao,lpfr,2023-10-12t22:37:00.000,brs,eggd,2023-10-13t00:44:00.000
arrival,landed,bwf,egnl,2023-10-12t07:44:00.000,brs,eggd,2023-10-12t08:32:00.000
arrival,landed,jer,egjj,2023-10-12t09:13:00.000,brs,eggd,2023-10-12t10:06:00.000
arrival,landed,edi,egph,2023-10-12t13:55:00.000,brs,eggd,2023-10-12t14:47:00.000
arrival,landed,bwf,egnl,2023-10-12t16:18:00.000,brs,eggd,2023-10-12t17:10:00.000
arrival,landed,alc,leal,2023-10-13t00:32:00.000,brs,eggd,2023-10-13t01:28:00.000
arrival,landed,ayt,ltai,2023-10-12t23:39:00.000,brs,eggd,2023-10-13t02:03:00.000
arrival,landed,lpa,gclp,2023-10-12t21:56:00.000,brs,eggd,2023-10-13t01:24:00.000
arrival,landed,bjv,ltfe,2023-10-13t00:23:00.000,brs,eggd,2023-10-13t02:21:00.000
arrival,landed,ayt,ltai,2023-10-13t00:43:00.000,brs,eggd,2023-10-13t02:51:00.000
arrival,landed,lca,lclk,2023-10-13t00:48:00.000,brs,eggd,2023-10-13t03:32:00.000
arrival,landed,dub,eidw,2023-10-13t06:57:00.000,brs,eggd,2023-10-13t07:53:00.000
arrival,landed,ams,eham,2023-10-13t08:50:00.000,brs,eggd,2023-10-13t08:48:00.000
arrival,landed,dub,eidw,2023-10-13t08:11:00.000,brs,eggd,2023-10-13t08:58:00.000
arrival,landed,fra,eddf,2023-10-13t08:31:00.000,brs,eggd,2023-10-13t08:56:00.000
arrival,landed,agp,lemg,2023-10-13t07:43:00.000,brs,eggd,2023-10-13t09:01:00.000
arrival,landed,ncl,egnt,2023-10-13t08:32:00.000,brs,eggd,2023-10-13t09:24:00.000
arrival,landed,fao,lpfr,2023-10-13t07:19:00.000,brs,eggd,2023-10-13t09:29:00.000
arrival,landed,bfs,egaa,2023-10-13t08:45:00.000,brs,eggd,2023-10-13t09:36:00.000
arrival,landed,noc,eikn,2023-10-13t09:05:00.000,brs,eggd,2023-10-13t10:01:00.000
arrival,landed,edi,egph,2023-10-13t09:10:00.000,brs,eggd,2023-10-13t10:07:00.000
arrival,landed,gla,egpf,2023-10-13t09:12:00.000,brs,eggd,2023-10-13t10:11:00.000
arrival,landed,ams,eham,2023-10-13t10:26:00.000,brs,eggd,2023-10-13t10:26:00.000
arrival,landed,gva,lsgg,2023-10-13t11:40:00.000,brs,eggd,2023-10-13t12:01:00.000
arrival,landed,pmi,lepa,2023-10-13t10:56:00.000,brs,eggd,2023-10-13t11:55:00.000
arrival,landed,pmi,lepa,2023-10-13t10:47:00.000,brs,eggd,2023-10-13t11:44:00.000
arrival,landed,wmi,epmo,2023-10-13t10:42:00.000,brs,eggd,2023-10-13t12:16:00.000
arrival,landed,agp,lemg,2023-10-13t10:35:00.000,brs,eggd,2023-10-13t11:47:00.000
arrival,landed,psa,lirp,2023-10-13t11:12:00.000,brs,eggd,2023-10-13t12:09:00.000
arrival,landed,bcn,lebl,2023-10-13t11:09:00.000,brs,eggd,2023-10-13t11:51:00.000
arrival,landed,alc,leal,2023-10-13t10:59:00.000,brs,eggd,2023-10-13t12:04:00.000
arrival,landed,alc,leal,2023-10-13t11:20:00.000,brs,eggd,2023-10-13t12:29:00.000
arrival,landed,ibz,leib,2023-10-13t11:47:00.000,brs,eggd,2023-10-13t12:52:00.000
arrival,landed,alc,leal,2023-10-13t12:01:00.000,brs,eggd,2023-10-13t13:04:00.000
arrival,landed,ath,lgav,2023-10-13t11:24:00.000,brs,eggd,2023-10-13t12:56:00.000
arrival,landed,fao,lpfr,2023-10-13t11:10:00.000,brs,eggd,2023-10-13t13:23:00.000
arrival,landed,ams,eham,2023-10-13t13:15:00.000,brs,eggd,2023-10-13t13:14:00.000
arrival,landed,cta,licc,2023-10-13t11:55:00.000,brs,eggd,2023-10-13t14:03:00.000
arrival,landed,gla,egpf,2023-10-13t13:15:00.000,brs,eggd,2023-10-13t14:11:00.000
arrival,landed,bfs,egaa,2023-10-13t13:14:00.000,brs,eggd,2023-10-13t14:07:00.000
arrival,landed,bud,lhbp,2023-10-13t12:30:00.000,brs,eggd,2023-10-13t13:55:00.000
arrival,landed,gci,egjb,2023-10-13t13:59:00.000,brs,eggd,2023-10-13t14:43:00.000
arrival,landed,bgy,lime,2023-10-13t13:18:00.000,brs,eggd,2023-10-13t13:59:00.000
arrival,landed,nbe,dtnh,2023-10-13t11:11:00.000,brs,eggd,2023-10-13t14:17:00.000
arrival,landed,bzg,epby,2023-10-13t13:23:00.000,brs,eggd,2023-10-13t14:37:00.000
arrival,landed,ace,gcrr,2023-10-13t11:09:00.000,brs,eggd,2023-10-13t14:26:00.000
arrival,landed,cph,ekch,2023-10-13t14:21:00.000,brs,eggd,2023-10-13t15:27:00.000
arrival,landed,lpa,gclp,2023-10-13t11:52:00.000,brs,eggd,2023-10-13t15:37:00.000
arrival,landed,tfs,gcts,2023-10-13t12:04:00.000,brs,eggd,2023-10-13t15:52:00.000
arrival,landed,bfs,egaa,2023-10-13t14:34:00.000,brs,eggd,2023-10-13t15:34:00.000
arrival,landed,dub,eidw,2023-10-13t14:28:00.000,brs,eggd,2023-10-13t15:41:00.000
arrival,landed,pmi,lepa,2023-10-13t14:33:00.000,brs,eggd,2023-10-13t15:45:00.000
arrival,landed,pmi,lepa,2023-10-13t14:41:00.000,brs,eggd,2023-10-13t16:02:00.000
arrival,landed,gci,egjb,2023-10-13t14:43:00.000,brs,eggd,2023-10-13t15:30:00.000
arrival,landed,pmi,lepa,2023-10-13t15:16:00.000,brs,eggd,2023-10-13t16:16:00.000
arrival,landed,ory,lfpo,2023-10-13t16:11:00.000,brs,eggd,2023-10-13t16:09:00.000
arrival,landed,cdg,lfpg,2023-10-13t18:04:00.000,brs,eggd,2023-10-13t17:57:00.000
arrival,landed,dub,eidw,2023-10-13t16:41:00.000,brs,eggd,2023-10-13t17:26:00.000
